ID_cleaned,AWS,Azure,Docker,GCP,Git,Hadoop,Java,Kubernetes,MLOps,MLP,PyTorch,Python,R,SQL,Scala,PySpark,Tableau,Tensorflow
528,,,,,,,,,,,,125153,125153,,,,,125153
529,,,,,,146076,,,,,,146076,,,,,,
530,,,,,,,,140113,,,140113,,140113,,,,,
531,,,,73269,,,,73269,73269,,73269,,,,,,,
532,,103806,,,,,,,,103806,,,103806,,,,103806,
533,,,,,103370,103370,,,,,,103370,,,,,,
534,,,,,,142657,,,,,,142657,,142657,,,,
535,,,,291226,291226,,,291226,291226,,,,,,,,,
536,,,,,65226,,,,,,,65226,,,,,,65226
537,,,,,,,,,,,,108886,108886,,,,108886,
538,,271344,,,,,,,,271344,271344,,,,,,271344,
539,,,,,,,,,171571,,,,171571,,,,,
540,,,,,,82918,,,,,,,,,82918,82918,,
541,,,,136651,,,136651,136651,,,,,,,,,,
542,237637,,,,,,,,,,237637,237637,,,,,,
543,59160,59160,,59160,,,,,,,,,,,,,59160,
544,,,,,,,,,,,,49162,,,,,49162,
545,83663,,,,,,83663,,,,,,,,,83663,,
546,,,,,,,35782,,,,,,,,,35782,,35782
547,,,,115383,,115383,,,,,,,115383,,,115383,,
548,,,,,,,,,,,54121,,,54121,,,54121,
549,,,,,,,135272,,,,135272,,135272,135272,,,,
550,,,,,,,,,,,46323,,,,,,46323,
551,,,,,,,,70013,,,,,,,,,70013,
552,,,,,,,,,,,97749,,,97749,,,,
553,,,137427,,,,,137427,,137427,,,,,,,,
554,,160234,,160234,,,,,,,,160234,,,,,,160234
555,,,,,,,286216,,,286216,,,,,,,,
556,,,,,,,,,,80478,80478,,,,,80478,,80478
557,,,,,,,144224,,144224,,,,144224,144224,,,,
558,,,,,151942,,,,,,,,,,,,,151942
559,,,,,,,,,,,,81319,,,,,81319,81319
560,,,,259184,,,,,,,,259184,,,,,,
561,105668,,,,,105668,105668,,105668,,,,,,,,,
562,,,,,,,223289,,,,,,,,223289,,223289,223289
563,,62692,,,,,,,,62692,,62692,,,,,,
564,70084,,,,,,,,,70084,70084,,,,,70084,,
565,69418,,,,,69418,,,,,,,,,,,69418,
566,,,153083,,,,,,,,153083,,,,,,,153083
567,,,,,,,201269,,,,,,,,,,,
568,,,,148214,148214,148214,,,,,,,148214,,,,148214,
569,,,97454,,,,,,,,,,,,97454,,,
570,,,,,,,,,,130864,130864,,,130864,,,,
571,,,,,137934,,,,,,,137934,,,137934,,,137934
572,313205,,,,,,,313205,,,,,,,313205,313205,,
573,,,,,83357,83357,,,,,,,,,,,83357,
574,,,,,109917,,,,109917,,,109917,,,,,,
575,,,,,115301,,,,,,,115301,,,115301,,115301,115301
576,,,53116,,,53116,,,53116,,,,,,,,,
577,,,,,,,,,,,,46556,,46556,,46556,,
578,,,,,,,,,,,,160078,,160078,,160078,,
579,,111371,111371,,,,,,,111371,,111371,,111371,,,,
580,,,,,,,64072,,64072,,,,,,64072,,,
581,,,,120586,,,,120586,,,,120586,,,,,,
582,,,,,,,182856,,,,,,182856,,,,182856,
583,,,,,43117,,,,,,,43117,,,,,,43117
584,,,,,,,148848,,,,148848,,148848,,,,,
585,,,,,49630,,,,49630,,,,,,,49630,,
586,,,,,,,112595,,,,,112595,,112595,,,,
587,,,,,,49185,,,,,,,,49185,,,,
588,,87531,,,,,,,87531,,,87531,,,87531,,,
589,,,,,,,,139122,,,,,139122,,139122,139122,,
590,162476,,,,,,,,,,,,,,162476,,162476,
591,,,106583,,,,,,,,106583,,,106583,,,,
592,,,,,160883,,,160883,,,,160883,,,,,,
593,,,138000,,,138000,,,,,138000,138000,138000,,,,,
594,,,,,47999,47999,,,,,,,,,,,,47999
595,,,,,261332,,,261332,,261332,,,,,,,,
596,,,,,,,,117075,,,,117075,,,,,,
597,,,,,,97771,,,,97771,,,,,97771,,,
598,,,,,,79627,,,,,79627,,,,,79627,,
599,,,,,,133019,,,,,,,,,,133019,,
600,,,,,,216253,,,,,,,,,,216253,,
601,,,,,,73822,,,,,,73822,,,,,,
602,,,,169842,169842,,,,,,169842,,,,,,,
603,,,,,,,,97370,,,,,,,,,97370,
604,,,106332,,,,,106332,,,,,,,106332,,106332,
605,146023,,146023,,,,,,,,,146023,,146023,146023,,,
606,,,,,,,,,,,,,,,167210,,,167210
607,,,,,,,,,,,46796,,46796,46796,,,,
608,,,,,87462,,,,,,,87462,,,,,,
609,,45441,,,,,45441,,,,,,,45441,,45441,,
610,,,,,,102462,,,,,,102462,,,,,,102462
611,,,,,,,,,,,140104,,,,,,140104,
612,,,,,,,,,,,90291,,,90291,,,90291,
613,,,,303636,,,,,303636,,,,303636,,,,303636,
614,,,,99041,99041,,,,,,,99041,,,99041,,99041,
615,,,,,,,,42279,,42279,,42279,,,,,,
616,,,65919,65919,,,,65919,65919,,,,,65919,,,,
617,101235,,,101235,101235,,,101235,,,,,,,101235,,,
618,,,,,,,109969,109969,109969,,109969,,,,,,109969,
619,,,,115496,,,115496,,,,,,,115496,,,,
620,,,,,,,,,,,224280,,,224280,224280,,,224280
621,,,,,,,,,,,50915,,,,,50915,,
622,,,,,,131250,,,,131250,131250,,,,,,,131250
623,,,,,,,,,,,,,,76339,,,,
624,,,,70128,,,,,,,,,,70128,70128,,,70128
625,,,,,,,,,,,,123728,,,,,,
626,,,,,,,72448,,72448,,,72448,72448,,,,,
627,,,,,,,,90172,,,,90172,,,,,,90172
628,,133372,,133372,,,133372,133372,,,,,,,,,,
629,,215554,,215554,,,,,,,,215554,,,,,,
630,,,,349562,,,349562,,,349562,,349562,,,,,,
631,,,,,,,,,,,,137181,,,,,137181,
632,,,,61587,61587,,,,,,61587,,,,,,,
633,,,,,,,151385,,,,,,,,,151385,,
634,,,,,,,,,,,,,109757,,109757,,,
635,176838,,,,,,,,,,,,,,,,,176838
636,,,,,,,,,,,,92318,92318,,,92318,,
637,92317,,,,92317,,,,,,,,92317,,,,,92317
638,,,100729,,,100729,,,100729,,,,100729,,,,,
639,,,,,,,,,,,89020,,,,,89020,,
640,,,,,,132294,,,,,,132294,,132294,,,,
641,,,,,85887,,85887,,,,85887,,,,,,,85887
642,,,,,,,66066,,,,,66066,66066,66066,,,,
643,,,,,,242433,,,,,,,,242433,,242433,242433,
644,,,84450,84450,,,,,,84450,84450,,,,,,,84450
645,,,,69485,69485,,,69485,,,,,,,,,,
646,,,,,,,,116320,,,,116320,,,,,,
647,,54457,,,,,,,,,,,54457,,,,,
648,,,,,146370,146370,,,,,,,,,,146370,,
649,,,150795,,,150795,,,,,150795,150795,,,,,,
650,,,,,91012,,,91012,,,,,,,91012,,,
651,,,,,,,,102675,,,,102675,,,102675,,,
652,,,,,86410,,,86410,,,,,,,86410,,,
653,,,,,,222869,,,,,,,,222869,,,,
654,,106477,,,,,106477,,,106477,,,,,,106477,,
655,,,,,,,148341,,,,,,148341,,,,148341,
656,,,,,195999,,,,,195999,,,,,,,,
657,142309,,,,,,,,,,,,,142309,142309,,142309,
658,,,,,153558,,,,,,,,,153558,,,,153558
659,,,,112920,,,,,,,,112920,,,,,,112920
660,,,,,,,236175,,,,,,236175,,,,,
661,,,,,,118402,,,,,,118402,,,118402,,,
662,,,,,,,,112606,,112606,,112606,,,,,,
663,,,,,,88916,88916,,,,,,,,,,88916,
664,,,,,,,145141,145141,,,,145141,,,,,,
665,,149673,,,,149673,149673,,,,,,,149673,,,,149673
666,,78123,,78123,,,,,,,,,78123,,,78123,,
667,,,38010,,38010,,,38010,,,,,,,,,,
668,,,,,,,,,,,,,118524,,,,,
669,,46335,,,46335,,,46335,46335,,,46335,,,,,,
670,,52062,,,,,,,,52062,,52062,,,,,,52062
671,,204346,,,,,204346,,,,,,,,,,,
672,,,,,,82249,,,,,,82249,,,,82249,,82249
673,,,,,,,,184631,,184631,,,,,,,,
674,,113269,,113269,,,,,,,,,,,,,113269,
675,,231074,,,,,231074,,231074,,,,,,231074,,,
676,,,,,,,103963,,,103963,,103963,,,103963,,,
677,,,,,146154,,,146154,,,,,,,,146154,146154,
678,,,,,,,,60380,,,,,,,60380,,,
679,,,,65442,,,,,,,,,65442,65442,,,,
680,,88616,88616,,,,,,,,,,,,88616,,,
681,,,,85469,,,,,,,85469,,,,,,,
682,,,,,70047,,70047,,,,,,70047,,,,,70047
683,,,193865,,,,,,,193865,,,,193865,,,,
684,,,,,,,,,,,,,,40586,,,40586,40586
685,,,,,,86218,,,,,,,,86218,86218,,,
686,,,,,,154077,,,,,,,,154077,,,,154077
687,,,,,,,,,,,,91434,,,91434,,,91434
688,,,40034,,,,,,,40034,,,,,,,,
689,,,,,,63832,63832,,,,,,63832,,,,,
690,,,89120,,,89120,,,,,,89120,,,,,89120,
691,,,,,,,77360,77360,,77360,,,77360,,,,,
692,,,203751,,,203751,203751,,,,,,,,,,203751,
693,221809,,,,221809,,221809,,,221809,,,,,,,,
694,,,,,,,,,,,104780,,,104780,,,104780,
695,107828,,,,,,107828,,,,,107828,,,,,,107828
696,101302,,,,,,,101302,,,,101302,,,,,,
697,,,,,,,,,,174571,,,174571,,,,,
698,,,,,,,,,,84547,,,84547,,,84547,,
699,,,,77553,,,,77553,,,77553,,,,,77553,,
700,,,,,,,,67912,,,,67912,,67912,,,,
701,,43910,,43910,,,,,,,,43910,,,,,,
702,,,,,101440,,,,,101440,,,101440,,,,,
703,,,,,59027,,,59027,,,,59027,59027,,,,,
704,63073,,,,,63073,,,,63073,,,,,63073,,,
705,,,,66881,,,66881,,,,,,,,66881,,,
706,,,,,55576,,,,55576,55576,55576,,,,,,,
707,,,,,283696,,,,283696,,,,,,283696,,,
708,,,,,,,,,,,233692,,,233692,,,233692,
709,,,,,,,,,,,,100620,100620,,,,,
710,,,,,,,,,,,,88800,,,,,,88800
711,,,,,104307,104307,,,,,104307,104307,,,,,,
712,,,61847,,,,61847,,,,,,,61847,,,61847,
713,,,,,57025,,,,,57025,,57025,,,,,,
714,,,,,66576,,,,,66576,,66576,,,,,,
715,,112261,,,,,112261,,,,,,,112261,,112261,,
716,,,,,201387,,,,,,,,,201387,,,,
717,,,112934,112934,,,,,,112934,,,,,,,,112934
718,,,,,108067,,,,,,108067,108067,,,,,,
719,107490,,,,,,,107490,107490,,,,,,,,,
720,,,,,,150456,,,,,,,,,,150456,,150456
721,,,,,,,,,,106457,106457,106457,,,,106457,,
722,,60806,,,,,,60806,,60806,,,,,,,,
723,,,,,,,,85293,,,,,,,85293,,85293,
724,,,,,,,,,,,,230849,,,230849,,,
725,,,163009,,,,,,,163009,163009,163009,,,,,,
726,98449,,,98449,98449,,,,,,,,,,98449,,,98449
727,84501,,,,,,84501,,,,,,,,84501,,,
728,,,,176592,,176592,,176592,,,,,,,,,,
729,,,,,,,,60973,,,,,,60973,,,60973,
730,,,,,41326,,,,,,41326,,,41326,,,,
731,,,,,,,,,,,,80463,,,,,80463,80463
732,,43605,,43605,,,,,,,43605,43605,,,,,,43605
733,237830,,,,,,,,,,,237830,,,237830,,,
734,,,,,,,,134808,,134808,,134808,,,,,,
735,,,,,,,210609,,,,,210609,,,,210609,,
736,,,,,,,,,,,,114392,,114392,114392,,,114392
737,,,,,,,,,,,,125444,,125444,,,,
738,,,,,,,,,94854,,,,,94854,,,,
739,,,,,,,,,47919,,,,,,,,,47919
740,95469,,,95469,,,,,,,,,,,95469,,95469,95469
741,,,145886,145886,,,,,,,,,,,,,,
742,,,,168131,,,,,,,,,,168131,168131,,,
743,,,,,,,,,,,,,,,,,110003,110003
744,128378,,,,128378,,,,128378,,,,,,,,,
745,88058,,,,88058,,88058,,,,88058,,,,,,,
746,,46224,,,,,,,,,,,,46224,46224,,,
747,,,94183,,,,,,,,,,,94183,94183,,,
748,,,,,222528,,,,,,,,,,,,,
749,,,,,,,,,,,,73953,,,,,73953,
750,,146692,,146692,,,146692,,,,,,,,146692,,,
751,,,,,,63479,,,,63479,,,,,,,,
752,,63982,,,,,,,,,,,63982,63982,,63982,,
753,,,,64885,,64885,,,64885,64885,,,,,,,,
754,,137927,,,137927,137927,,,,,,,,,,,,
755,,,,,,,,,167929,,,,167929,,,,,
756,,92628,,,,,,,,,,,,92628,,,92628,
757,,,169198,,169198,,,,,,,,,,,,,
758,,,,,,47386,,,47386,,,47386,,,47386,,,
759,,,,,,53057,,,,,53057,53057,53057,,,,,53057
760,,166340,,,,,,166340,,,,166340,,166340,,,,
761,,,140497,,,,,,,,140497,,,,,,,
762,,84288,,84288,,,,84288,,,,84288,,84288,,,,
763,,,,,,,,,,,,66276,,,,,,
764,,,73556,,,,,,73556,,73556,,,,,73556,,
765,,,,94446,,,,94446,,,,,,,,,,94446
766,,,,,122645,,,122645,122645,,,122645,,,,,,
767,,262925,,,,,262925,262925,,,,262925,,,,,,262925
768,,,,,,,,,169198,169198,,169198,,,,,,
769,,,,,,,,,,,109118,,,109118,,,,
770,,,155622,,,,,,,,,155622,,,,,155622,155622
771,,,,188924,,188924,,,,,,,188924,188924,,,,
772,,,,,,,86629,86629,,,,86629,,86629,,,,
773,,104981,,,104981,,,,,,,,,,104981,,,
774,,,,,87507,87507,,,,,87507,,87507,,,,,
775,,,,,,,66992,66992,,,,,,,,66992,66992,
776,,,,,,,,,,,,96225,96225,,,,,
777,,,55320,55320,55320,,,,,,55320,,,,,,,
778,,,,,,,,,,,152846,,,,,,152846,
779,,,,,,60829,,60829,,60829,,60829,,,,,,
780,,,,,48427,,48427,,,,,48427,,,,,,48427
781,,145966,,,,,,,145966,145966,,,,,,,145966,
782,,,,,,,,175737,,,,,,,,,,175737
783,,,,,,,,,,,,268001,268001,,,,,
784,,,,,129418,129418,,,,,,,,,,,129418,
785,,,,,,,,129638,,,,,,,129638,129638,,
786,,,,,,103620,,,,,103620,103620,,,,,,103620
787,,,,,,,,,84718,,,84718,84718,,,,,
788,56723,56723,,,,,,,,,,56723,,,,,,
789,,,,,,,,108228,,108228,,108228,,,,,,
790,,,,,,,,,,,86453,,,86453,,86453,,
791,,,,57729,,,,,,,,,,57729,,,,57729
792,,,,,,,,,,,,64180,,64180,,,,
793,,,139082,,,,,,,139082,,,,,139082,,139082,
794,,,,,,,,,,,114575,,114575,114575,,,,
795,,,,,,,,,,,,119161,119161,,,,,119161
796,132334,,,,,,,132334,132334,,,,,,,,,
797,,,,55149,,,55149,,,55149,,,,,,,,
798,,,,,,,,,,153207,,,,,,153207,,
799,,,,93743,93743,,,,,,,93743,,,,,,93743
800,,283569,,,,,,283569,,,,,283569,,,,,
801,,173652,,,,,,,,,173652,,,,173652,,,
802,,,,,,154607,,,,154607,,,,154607,,,154607,
803,,,213979,,,,,,,,,,,213979,,,,
804,,55483,55483,,55483,,,,,,,,,,,,,
805,,,,,72300,,72300,,,,,,,,,,,72300
806,,,,,89872,,89872,,,,,,,,,,,89872
807,,,,66331,,,,,,66331,,66331,,,,,66331,
808,,,,,42890,,,,,,42890,,,42890,,,,
809,,136966,,,,,136966,,,,,,,,136966,,,
810,,,202404,,,,202404,,,202404,,,,,202404,,,
811,,81796,,,81796,,,,,,,81796,,,,,,81796
812,,,,,,,,,,,,136668,136668,,136668,,,
813,,,,,,,,,,51557,,51557,,51557,,,,
814,,,63794,,,,,,,,,,,,,,63794,
815,,118833,,,,118833,,,,,118833,,,,,,,
816,,,107720,,107720,,,,,,107720,,,,,,,
817,,,158240,,,,,,,158240,,,,158240,,158240,,
818,,,,,,,,,,,,,,192550,,192550,192550,
819,,,,143010,,,,,,,143010,,143010,143010,143010,,,
820,,,61684,,,61684,,,,,,,,,,,,61684
821,135830,,,,,135830,,,,,,,,,,,,
822,,,80796,80796,,,,80796,,,,80796,,,,,,80796
823,,63765,,,,,,,63765,,,63765,,,,63765,,
824,,,,,,113684,,113684,,,,113684,,,,,,
825,,,67793,,,,,,,,,,,,,,,
826,,,,,,,36696,,,,36696,,36696,,,36696,,
827,,,,,,189666,,,,,189666,,,,189666,,,
828,,,,,144259,,,,144259,,144259,,,144259,,,,
829,,,,,,,80853,,,,,80853,,80853,,,,
830,,,,,63854,,,,,63854,,,,,,63854,,63854
831,,,,,202935,,,,,,,,,,,,,
832,,34007,34007,,,,,,,,34007,,,,,,,34007
833,,,,,,,,,,,91619,,,91619,,,,
834,,,,,143704,,,,143704,,,,,143704,,,,143704
835,,,,,86391,,,,86391,,86391,,,,,,,86391
836,,,,114323,,,114323,,114323,,,,,,,,114323,
837,,,,,,,,,123019,,,,,,,,,
838,,54256,,,,,54256,,,,,,,,,,,
839,,,,86315,,,,,86315,,,,,,,,86315,
840,,,,,,,82655,,,,82655,,,82655,,,,
841,,,,,,65988,,,65988,,,,,,,,65988,
842,200761,,,,,,,,,,,200761,,,200761,,,200761
843,,,,,,,,,,,272996,272996,,,,,,
844,54146,,,,54146,,,54146,,54146,,,,,,,,
845,,,59833,,,59833,,,,,,,,,,59833,,
846,,,,,180769,,,,180769,180769,,,180769,,,,180769,
847,32926,,,,,32926,,,,32926,,,,,,,,
848,,,,,,,,,,,,56145,,,,56145,,
849,,,,,,,,,47908,47908,,47908,,,,47908,,47908
850,,,121384,,121384,,,,,,,121384,,,,,,
851,,,,,,149451,,,,149451,,149451,,,,,149451,
852,,,,,,,,,,,95030,95030,,,95030,,,
853,,,,,,,,,,,,,,96311,96311,,,
854,,,,,,,,,,,,,,,111067,,,111067
855,,,81479,81479,,,,,,,,,,,,,,
856,,,,,,167621,,167621,,,167621,,,,,,,
857,,,,,,,,133238,,133238,133238,,,,,,,
858,,73628,,,,,,,,73628,,73628,,,,73628,,
859,,,,,,161576,,,,,,,,161576,,,,
860,,,,,,,49933,49933,,,,,,,,,,49933
861,104278,,,,104278,,,,,104278,,,,,,104278,,
862,,,,87047,,,,,,,,,,,,,,
863,,,,139174,,,,,,139174,,139174,,,,,,
864,,,,,60519,60519,60519,,,,,,60519,,,,,
865,,,,,,,,92309,,,,92309,,,,,,
866,74676,,74676,,,,,,,,74676,74676,,,,,,
867,,,227312,,,,,,,227312,,227312,,,,227312,,
868,45330,,,,,,,,,,45330,,,,,,,
869,,,,,,,,,,,,68262,,,68262,,,
870,,,,68263,,,,,,68263,,,,68263,,,,68263
871,,48962,,,,,,,,,,48962,,,,,,48962
872,54120,,,54120,54120,,,,,,,,,,,,,
873,,,,231893,,,,,,,,,231893,,,,,
874,,,,,,,,122818,,,,,,122818,,,122818,
875,,194364,,,,,,194364,194364,,,,194364,194364,,,,
876,,,,,55870,,,,,55870,,,,,55870,,,
877,,,,,96120,96120,,,,96120,96120,,,,,,,
878,,,,,,,,,,,,,77510,,,,77510,
879,,,,,,128595,,,,,,128595,,,,,128595,
880,,,,,,,98002,,98002,,,,98002,,,,,
881,,,,,,,158973,,,,,158973,,,,,,158973
882,40770,,,,40770,,,40770,,,,40770,,,,,40770,
883,94589,,94589,,,,,,,,,94589,,,,,,
884,,54488,,,,,,,,54488,,,,,54488,,,54488
885,,,,,,,,83080,,,,83080,,83080,,,83080,
886,,,,,,,,,,,,,47322,,,,,
887,,,,,128247,,,,,,,,,128247,128247,,,
888,,,,,,79588,,,,,,,79588,,,,,
889,,,,,,,60149,,,,60149,,,,,,60149,60149
890,,,,66901,,,,,,66901,,,,,,66901,,
891,,,,178494,,,178494,,,,,,,,178494,,,
892,,,,92213,,92213,,,,,,,,92213,92213,,,
893,,,,,67260,,,67260,,,,,67260,,,,67260,
894,,,,,,,106704,106704,106704,,,,,,,,,
895,154496,,,,,,,,,,,154496,,,,,,
896,,,,,,,,166781,,166781,,,,,,,166781,
897,,53048,,,,,,53048,,,,,,,,,,
898,,,,,,,175244,,,,175244,,,,,,,
899,,,,,72245,,72245,,,,,,,,72245,,72245,
900,,,,206257,206257,,,,,,,,,,,,,
901,,,,,,,,,77410,,,,,77410,,,77410,
902,,,,,145271,,,,,,,,145271,,145271,,,
903,,,,,,,81756,,,,,,,81756,,,,
904,,,,,157394,,,,,,157394,,,,,157394,,
905,50008,50008,,50008,,,,,,,,,,50008,,,,
906,133327,133327,,,,,,,,133327,,,,,,,,
907,,,,,,,,97247,97247,,,,,,,97247,,
908,,,,,81533,,,,,,,81533,,,,,,
909,,,,,,,,,,,308823,,,,,308823,,308823
910,,130424,130424,,,,,,,,,,130424,,,,,
911,,,,35640,,,,,,,,,35640,35640,,,,
912,,,,249324,,249324,,,,,249324,,,,,,,
913,,,60462,,,,,60462,,,60462,,,,,60462,,
914,73640,,,,,,,,,73640,,,,,73640,,,
915,165792,,,,,,165792,,,,,,,,,,,
916,,,,,,85604,,,,,,,,,85604,,,
917,,,,,,,,221853,,,,221853,221853,,,,,221853
918,,,,,,,,,49643,,,49643,,,,,49643,
919,,,,,,,349508,,,,,,349508,349508,,349508,,
920,,,,139175,,,,139175,,,,,,139175,139175,,,
921,,95775,,,,,,95775,,,,,,,,,95775,
922,,,,204850,,,204850,,204850,204850,,204850,,,,,,
923,,,,,,,,,,,48201,,,,,,,
924,152753,152753,,,,,152753,,,,,,,,,,,
925,,,,,,128912,,,,,128912,,,128912,,,,
926,,,324061,,,,,,,,,,,,,,324061,
927,,,,,,,,264209,,,,,264209,,,,,
928,,,,,193480,,,,,193480,,193480,,,,,,
929,,,,278777,,,,,278777,278777,,,,,,,,
930,,,,,,,64705,,,64705,64705,,,,,64705,,
931,,,,,,,,,,,,,,54926,,,54926,54926
932,84494,,,,84494,84494,,,,,84494,,,,84494,,,
933,,,,171218,,,171218,,,,,,,,,,,
934,,,,,,,124370,,,,,,,,,,124370,
935,,,,,162562,,,,,,,162562,,,,,,
936,,,,,,59904,,,,,59904,59904,,,,,,59904
937,,,,,,192545,,,192545,,192545,,,,,,,
938,,,,,,,,,194442,194442,194442,,,,,,,
939,,,,,,,77274,77274,,,77274,77274,,,,,,
940,,,85110,,,,,,,,,,,,,,,
941,,71765,,,,,71765,,,,,71765,,,,,71765,
942,,,,,,,,,,,,,,,,86066,,86066
943,,,,,,39252,,,,,39252,,,,,,,
944,,,,,66124,66124,,66124,,,,66124,,,,,,
945,215545,,,,,,,,,,,215545,,,,,,215545
946,,,57458,,,,57458,,57458,57458,,,,,,,,
947,178695,,,,,178695,,,,,,,,,,178695,,
948,,,,,,,,,,,,91260,,,,,,91260
949,,,,96741,,,,,,,,,,,96741,,,
950,,,,,,,,36197,,,,36197,,36197,,,,
951,,,,72300,,72300,,,72300,,,72300,,72300,,,,
952,,157364,,,,157364,,,,,,,,,157364,,,
953,,,,,,,,,,,,65948,,,,65948,,65948
954,,,,,,,,,63655,,,,,,,,,63655
955,,,,,,114900,,,114900,,,114900,,,,,,
956,,49496,,,,,,,,,,,,49496,,,,
957,,,,58108,,,,58108,,,,,,,,,,
958,,,,,,,,,90557,,,,,90557,,,,
959,,,,,52763,,,,,,52763,,,,,,,
960,,,,,,,65941,,,,,,,,65941,,,65941
961,,66981,,,,,,,,,,66981,,,,,,
962,,,,,,,,,,,,,,,,,,64687
963,,65456,,,,,,,,,,,,,65456,,,
964,,,,46549,,46549,,,46549,,46549,,,,,,,
965,50052,,,,,,,,,,50052,,50052,,,,,
966,,,,,,155456,,,155456,,,,155456,,,,,
967,,,,,64577,,,,,,,64577,,,,,,
968,,,,,,,140234,,,,,,,,,,140234,
969,,,,,,,,,,60171,,,,,,,,
970,,,,267363,,267363,,,,,,,267363,,,,,
971,206831,,,,,206831,,,,,206831,,,,,,,
972,260674,,,,,,,,,260674,,,260674,260674,,,,
973,,,,53593,53593,,,,,,53593,,,,,,,
974,,161560,161560,,,161560,,,,,,,,,,,161560,
975,,,,112489,,112489,,,,,,112489,,,,,,
976,,,,211117,211117,,,211117,,,,,,,,,,
977,,,,,,,167739,,167739,,,,,,,,167739,167739
978,,,,,,122140,,,,122140,,,122140,,,,122140,
979,156933,,,,,,,,,,156933,,,156933,,,156933,
980,,,,,68680,,,,68680,,,68680,,,,,68680,
981,,,,,,64003,64003,,,,,64003,,,,,,
982,,,,,,,,144276,,144276,,,,,,144276,,
983,,,,,,91065,,91065,,91065,,,91065,,,,,
984,,,,,86793,,86793,,,86793,,,,,,,,
985,,81612,,,,81612,,,,,,81612,,,,81612,,81612
986,,,,129423,129423,,,129423,,,,,,,129423,,,
987,,,,,,,,,114714,,,,,114714,114714,,,
988,,,,175418,,,,,,,,175418,,,,,,175418
989,203407,,,203407,,,,,,203407,,,,203407,,,,
990,,,63098,,63098,63098,,,,63098,,,,,,,,
991,,88118,,88118,,,,,88118,,,,88118,,,,,
992,50135,,,,,,,,,,50135,,,,50135,,,50135
993,,,47671,,,,,,,,,47671,,,,,,47671
994,,,43632,,43632,,,,,,,,,43632,,,,
995,,,,,,,,,,,,,,243973,,,,
996,,,,60598,,,,,,,,,,60598,,,,
997,,,,,,,116364,116364,,,,,,,,,,
998,172307,,,,,,,,,,,172307,,,,,,172307
999,,,,,,,,,,,102396,,102396,,,,,102396
1000,,87052,,,,87052,,,,87052,,,,,,,,
1001,,,107176,,,,,107176,,,107176,,,107176,107176,,,
1002,,,,,141302,,,,,,,,,,,,141302,
1003,,,,,,48616,,,,,48616,,,,,48616,,
1004,,,,,108338,108338,108338,,,,,,,,,,,
1005,68130,,,,68130,,,,,,,68130,,,,,,
1006,135359,135359,,,,,,,,,,135359,,135359,,,,
1007,,85303,,,,85303,,85303,,,,,85303,85303,,,,
1008,,,,,51029,,,,,,,,,,51029,,,
1009,,,,197389,,,,197389,,,,,,,,197389,,
1010,,,,,,161971,,,,,161971,,161971,,,,,
1011,,,117643,,117643,117643,,,,,,117643,,,,,,
1012,,171484,,,,,,,,,171484,,,,,,,171484
1013,,,,55087,55087,,,,,55087,,,55087,,,,,
1014,62406,,,,,62406,,,62406,,62406,,,,,,,
1015,,,,,88746,,,,,,88746,,,88746,88746,,,
1016,,,,,132548,132548,132548,132548,,,,,,,,,,
1017,,80300,,,,,,,,,,,,,80300,80300,80300,
1018,,,,,,,109131,,,109131,,,,,,109131,,
1019,,,,,,,,134833,,,,,134833,,134833,,,
1020,,108128,,,,,,,,,,,108128,108128,,,,
1021,,,,,,,,,,,152069,152069,,,,,,152069
1022,,,,88423,,,,,,,,,,88423,,,88423,88423
1023,,,,43468,,43468,43468,,,,,,,43468,,,,
1024,,,85934,,,,,,85934,,,,,,85934,,,
1025,,,,,,88205,,,,,88205,,88205,,,,,
1026,,,76655,,,,,,,76655,76655,,,,,76655,,
1027,,,,,,,,,172093,,,,,172093,,,,172093
1028,,,,,,,73263,,,73263,73263,,,,73263,,,73263
1029,,,,,,,,145214,,,,,,,,145214,,
1030,,,,,,,,,179667,,,,179667,179667,,,,
1031,,,,,,,,171215,171215,,,,,,,171215,,
1032,102169,,,,,102169,,102169,,,,102169,,,,,,
1033,,,156162,,,,,,,156162,,156162,,,,,,
1034,,,,,,,,,,,,,,187720,187720,,,
1035,,,,,,,,,,,,53217,,53217,,,53217,
1036,,,,,,,35049,35049,,,,35049,,,,,,
1037,,,,,,,,53379,,,,,53379,53379,,53379,,
1038,,,,55411,,,,,55411,,,,,55411,,,,55411
1039,,,,,,,,,,,,,,,334614,,,
1040,,,,,,,,104343,,,,104343,,,,104343,,
1041,,,,38483,,,38483,38483,,,,,,,,,,
1042,,52483,,,,,,,,,,,,52483,,,,52483
1043,,,,,,49223,,,,,49223,49223,,49223,,,,
1044,,,122233,,,,,,122233,122233,,,,122233,,,,
1045,,,,,,,,,,,,,221710,221710,,,,
1046,,,,,,,61681,,,,,,,,,,,61681
1047,,,,,,,,67671,,,,,,,,,,
1048,,237827,,,,,,,,,,237827,237827,,,,,
1049,,,,,,269645,,,,,,269645,,,,,,269645
1050,,,,,,123571,,,123571,,,,,,123571,123571,,
1051,,,135653,,135653,,,135653,,,,,,,,,,
1052,,,,,,63527,,,,,,63527,,,,,,
1053,,,,,,,,,,,,149345,149345,,,149345,,
1054,,,88770,,,,,,,,88770,88770,,,,,,
1055,,,,,116638,,116638,,,,,,116638,,,,,
