ID_cleaned,is_AWS_required_skills,is_Azure_required_skills,is_Docker_required_skills,is_GCP_required_skills,is_git_required_skills,is_Hadoop_required_skills,is_Java_required_skills,is_Kubernetes_required_skills,is_MLOps_required_skills,is_MLP_required_skills,is_PyTorch_required_skills,is_Python_required_skills,is_R_required_skills,is_SQL_required_skills,is_Scala_required_skills,is_Pyspark_required_skills,is_Tableau_required_skills,is_TensorFlow_required_skills
445,,,,,,Hadoop,,Kubernetes,,,,Python,,,,,,TensorFlow
446,,,,,,Hadoop,,,,,,Python,,,,,Tableau,TensorFlow
447,,,Docker,GCP,Git,,,,,,,,,SQL,Scala,,,
448,AWS,,,,,Hadoop,Java,,,,,,,,,,,
449,AWS,,,,Git,,,,,,,Python,,,,,,
450,,,,,,,,,,,,Python,,,,,,
451,,,,,,,Java,Kubernetes,,,,Python,,,,,,TensorFlow
452,,,Docker,,Git,,,,MLOps,,,,,,,,,
453,,,,,,,,,,MLP,,,,SQL,Scala,,,
454,,,,,,,,,,,PyTorch,Python,,,Scala,,,
455,,,,,,,,,,MLP,,,,,,,,
456,,,,,,,Java,,MLOps,,,,,SQL,,,,
457,,Azure,Docker,,,,,Kubernetes,,,,,,,,PySpark,,
458,,,,,,,,Kubernetes,,MLP,,,,,Scala,,,
459,,,,,,Hadoop,,,,MLP,,,,,,,,
460,,Azure,,,Git,,,,,MLP,,Python,,,,,,TensorFlow
461,,,,,,,,,,,,Python,,,Scala,,,TensorFlow
462,,Azure,,,,,,,,,,,,,Scala,,,
463,AWS,,,,,,,Kubernetes,,,,,R,,,PySpark,,
464,,Azure,Docker,,,,,,MLOps,,,,,,,,,
465,,,,,,,,,,,PyTorch,,,,,,Tableau,
466,,,,,,Hadoop,,,,,PyTorch,,,,Scala,,,
467,,Azure,,,,,Java,,,,,,,,Scala,PySpark,,
468,,,,,,,Java,,MLOps,,,,,SQL,,,,
469,,,,,Git,,Java,,,,PyTorch,Python,,,,,,
470,AWS,,,,,,Java,,,MLP,,,,SQL,,,,
471,,,,GCP,,,,Kubernetes,,,,,,,,PySpark,,TensorFlow
472,,,,,Git,,,,,,,,,SQL,,,,
473,,,,,,,,,,,,,,SQL,,,,
474,,Azure,,,,,Java,,,,,,R,,,,Tableau,
475,,,,,,,,,,,PyTorch,Python,R,SQL,,,,
476,,,,GCP,,,,Kubernetes,,,PyTorch,,R,SQL,,,,
477,,,,GCP,Git,,,,MLOps,,,,,,,,,
478,,,,,,Hadoop,,,,,PyTorch,,,SQL,,,Tableau,
479,,,,,Git,,,,,,PyTorch,Python,,,,,,
480,AWS,,,,,,Java,,,,PyTorch,,,,,,Tableau,
481,,,,,,,,,,MLP,PyTorch,,,,,,Tableau,
482,,,,,,,,Kubernetes,,,PyTorch,,,,,,,
483,,,,,,Hadoop,,,,MLP,,,,SQL,,,,TensorFlow
484,,,,,,,Java,,,MLP,,,,,,PySpark,,TensorFlow
485,,,,,Git,,Java,,,,,Python,,,,,,TensorFlow
486,,,,,,,,,,,,,R,SQL,,PySpark,,
487,,,,,Git,,,Kubernetes,,,PyTorch,,,,,,,
488,,Azure,,GCP,Git,,,Kubernetes,,,,,,,,,,
489,,,,GCP,,,,,,,,Python,,SQL,Scala,,,
490,,,Docker,,,,Java,Kubernetes,,,,,,,,,,
491,,,,,,,,Kubernetes,,MLP,,Python,,,,,,
492,,Azure,,,,,,,,,PyTorch,Python,,,,,,TensorFlow
493,,,,,,,,,,MLP,,Python,,,,,,
494,,,,GCP,Git,,,,,,,,R,,,,,
495,,,,,,,,,,,,,,,,PySpark,,
496,,,,,,,Java,,,MLP,,,R,SQL,Scala,,,
497,,,,,,,,,,,PyTorch,,,,Scala,PySpark,,TensorFlow
498,,Azure,,GCP,,,,,,,PyTorch,,,,,,,
499,,,,,,,,,MLOps,,,,,,,,,
500,,,,GCP,,,,,,,,Python,,,,,,
501,,,,GCP,,,,,,,PyTorch,,,,,,Tableau,
502,,,,GCP,,,,,,,,Python,,,,,,TensorFlow
503,,,,GCP,,,,Kubernetes,MLOps,,,,,,,,,
504,,,,,Git,,,,,MLP,PyTorch,,,,,PySpark,,
505,,,,,Git,,,,,,,Python,,,,,,TensorFlow
506,,,,,,,,,,,PyTorch,Python,R,,,,,
507,,,Docker,,,,Java,,,,,,,,,,,
508,,,,GCP,,,Java,,,,,,,SQL,Scala,,,
509,,,,,,,,Kubernetes,,,,Python,,,,,,TensorFlow
510,,,,,Git,,,Kubernetes,,,,,R,,Scala,,,
511,,,,,,,,Kubernetes,,MLP,,,,,,,,
512,,Azure,,,Git,Hadoop,,,,,PyTorch,,,,,,,TensorFlow
513,,,,,Git,,,,,,,,,,,,,TensorFlow
514,,,,,,,,,MLOps,,,Python,,,,,,TensorFlow
515,,,,,,Hadoop,Java,Kubernetes,,MLP,,,,,,,Tableau,
516,,,,,,,,,,,PyTorch,,,,,,Tableau,
517,,,,,Git,,,,,,,,,,,,,
518,,,,,Git,,,,,MLP,,Python,,,,,,
519,,,Docker,,,,,,,,,,,SQL,,,Tableau,
520,,,,,,,,,,,,Python,,SQL,,PySpark,,
521,,,,,,,Java,Kubernetes,,,,,R,,,,,TensorFlow
522,AWS,,Docker,,,,Java,,,,PyTorch,,,,,,,
523,,,,,,,,,MLOps,,,,,SQL,,,,
524,,,,GCP,,,,,,,,Python,,,Scala,PySpark,,TensorFlow
525,,,,,Git,,,Kubernetes,,,,Python,,,,,,
526,,,,,Git,,,,MLOps,,PyTorch,,,,,,,
527,,,,,,Hadoop,Java,,,MLP,,Python,,,,PySpark,,
528,,,,,,,,,,,,Python,R,,,,,TensorFlow
529,,,,,,Hadoop,,,,,,Python,,,,,,
530,,,,,,,,Kubernetes,,,PyTorch,,R,,,,,
531,,,,GCP,,,,Kubernetes,MLOps,,PyTorch,,,,,,,
532,,Azure,,,,,,,,MLP,,,R,,,,Tableau,
533,,,,,Git,Hadoop,,,,,,Python,,,,,,
534,,,,,,Hadoop,,,,,,Python,,SQL,,,,
535,,,,GCP,Git,,,Kubernetes,MLOps,,,,,,,,,
536,,,,,Git,,,,,,,Python,,,,,,TensorFlow
537,,,,,,,,,,,,Python,R,,,,Tableau,
538,,Azure,,,,,,,,MLP,PyTorch,,,,,,Tableau,
539,,,,,,,,,MLOps,,,,R,,,,,
540,,,,,,Hadoop,,,,,,,,,Scala,PySpark,,
541,,,,GCP,,,Java,Kubernetes,,,,,,,,,,
542,AWS,,,,,,,,,,PyTorch,Python,,,,,,
543,AWS,Azure,,GCP,,,,,,,,,,,,,Tableau,
544,,,,,,,,,,,,Python,,,,,Tableau,
545,AWS,,,,,,Java,,,,,,,,,PySpark,,
546,,,,,,,Java,,,,,,,,,PySpark,,TensorFlow
547,,,,GCP,,Hadoop,,,,,,,R,,,PySpark,,
548,,,,,,,,,,,PyTorch,,,SQL,,,Tableau,
549,,,,,,,Java,,,,PyTorch,,R,SQL,,,,
550,,,,,,,,,,,PyTorch,,,,,,Tableau,
551,,,,,,,,Kubernetes,,,,,,,,,Tableau,
552,,,,,,,,,,,PyTorch,,,SQL,,,,
553,,,Docker,,,,,Kubernetes,,MLP,,,,,,,,
554,,Azure,,GCP,,,,,,,,Python,,,,,,TensorFlow
555,,,,,,,Java,,,MLP,,,,,,,,
556,,,,,,,,,,MLP,PyTorch,,,,,PySpark,,TensorFlow
557,,,,,,,Java,,MLOps,,,,R,SQL,,,,
558,,,,,Git,,,,,,,,,,,,,TensorFlow
559,,,,,,,,,,,,Python,,,,,Tableau,TensorFlow
560,,,,GCP,,,,,,,,Python,,,,,,
561,AWS,,,,,Hadoop,Java,,MLOps,,,,,,,,,
562,,,,,,,Java,,,,,,,,Scala,,Tableau,TensorFlow
563,,Azure,,,,,,,,MLP,,Python,,,,,,
564,AWS,,,,,,,,,MLP,PyTorch,,,,,PySpark,,
565,AWS,,,,,Hadoop,,,,,,,,,,,Tableau,
566,,,Docker,,,,,,,,PyTorch,,,,,,,TensorFlow
567,,,,,,,Java,,,,,,,,,,,
568,,,,GCP,Git,Hadoop,,,,,,,R,,,,Tableau,
569,,,Docker,,,,,,,,,,,,Scala,,,
570,,,,,,,,,,MLP,PyTorch,,,SQL,,,,
571,,,,,Git,,,,,,,Python,,,Scala,,,TensorFlow
572,AWS,,,,,,,Kubernetes,,,,,,,Scala,PySpark,,
573,,,,,Git,Hadoop,,,,,,,,,,,Tableau,
574,,,,,Git,,,,MLOps,,,Python,,,,,,
575,,,,,Git,,,,,,,Python,,,Scala,,Tableau,TensorFlow
576,,,Docker,,,Hadoop,,,MLOps,,,,,,,,,
577,,,,,,,,,,,,Python,,SQL,,PySpark,,
578,,,,,,,,,,,,Python,,SQL,,PySpark,,
579,,Azure,Docker,,,,,,,MLP,,Python,,SQL,,,,
580,,,,,,,Java,,MLOps,,,,,,Scala,,,
581,,,,GCP,,,,Kubernetes,,,,Python,,,,,,
582,,,,,,,Java,,,,,,R,,,,Tableau,
583,,,,,Git,,,,,,,Python,,,,,,TensorFlow
584,,,,,,,Java,,,,PyTorch,,R,,,,,
585,,,,,Git,,,,MLOps,,,,,,,PySpark,,
586,,,,,,,Java,,,,,Python,,SQL,,,,
587,,,,,,Hadoop,,,,,,,,SQL,,,,
588,,Azure,,,,,,,MLOps,,,Python,,,Scala,,,
589,,,,,,,,Kubernetes,,,,,R,,Scala,PySpark,,
590,AWS,,,,,,,,,,,,,,Scala,,Tableau,
591,,,Docker,,,,,,,,PyTorch,,,SQL,,,,
592,,,,,Git,,,Kubernetes,,,,Python,,,,,,
593,,,Docker,,,Hadoop,,,,,PyTorch,Python,R,,,,,
594,,,,,Git,Hadoop,,,,,,,,,,,,TensorFlow
595,,,,,Git,,,Kubernetes,,MLP,,,,,,,,
596,,,,,,,,Kubernetes,,,,Python,,,,,,
597,,,,,,Hadoop,,,,MLP,,,,,Scala,,,
598,,,,,,Hadoop,,,,,PyTorch,,,,,PySpark,,
599,,,,,,Hadoop,,,,,,,,,,PySpark,,
600,,,,,,Hadoop,,,,,,,,,,PySpark,,
601,,,,,,Hadoop,,,,,,Python,,,,,,
602,,,,GCP,Git,,,,,,PyTorch,,,,,,,
603,,,,,,,,Kubernetes,,,,,,,,,Tableau,
604,,,Docker,,,,,Kubernetes,,,,,,,Scala,,Tableau,
605,AWS,,Docker,,,,,,,,,Python,,SQL,Scala,,,
606,,,,,,,,,,,,,,,Scala,,,TensorFlow
607,,,,,,,,,,,PyTorch,,R,SQL,,,,
608,,,,,Git,,,,,,,Python,,,,,,
609,,Azure,,,,,Java,,,,,,,SQL,,PySpark,,
610,,,,,,Hadoop,,,,,,Python,,,,,,TensorFlow
611,,,,,,,,,,,PyTorch,,,,,,Tableau,
612,,,,,,,,,,,PyTorch,,,SQL,,,Tableau,
613,,,,GCP,,,,,MLOps,,,,R,,,,Tableau,
614,,,,GCP,Git,,,,,,,Python,,,Scala,,Tableau,
615,,,,,,,,Kubernetes,,MLP,,Python,,,,,,
616,,,Docker,GCP,,,,Kubernetes,MLOps,,,,,SQL,,,,
617,AWS,,,GCP,Git,,,Kubernetes,,,,,,,Scala,,,
618,,,,,,,Java,Kubernetes,MLOps,,PyTorch,,,,,,Tableau,
619,,,,GCP,,,Java,,,,,,,SQL,,,,
620,,,,,,,,,,,PyTorch,,,SQL,Scala,,,TensorFlow
621,,,,,,,,,,,PyTorch,,,,,PySpark,,
622,,,,,,Hadoop,,,,MLP,PyTorch,,,,,,,TensorFlow
623,,,,,,,,,,,,,,SQL,,,,
624,,,,GCP,,,,,,,,,,SQL,Scala,,,TensorFlow
625,,,,,,,,,,,,Python,,,,,,
626,,,,,,,Java,,MLOps,,,Python,R,,,,,
627,,,,,,,,Kubernetes,,,,Python,,,,,,TensorFlow
628,,Azure,,GCP,,,Java,Kubernetes,,,,,,,,,,
629,,Azure,,GCP,,,,,,,,Python,,,,,,
630,,,,GCP,,,Java,,,MLP,,Python,,,,,,
631,,,,,,,,,,,,Python,,,,,Tableau,
632,,,,GCP,Git,,,,,,PyTorch,,,,,,,
633,,,,,,,Java,,,,,,,,,PySpark,,
634,,,,,,,,,,,,,R,,Scala,,,
635,AWS,,,,,,,,,,,,,,,,,TensorFlow
636,,,,,,,,,,,,Python,R,,,PySpark,,
637,AWS,,,,Git,,,,,,,,R,,,,,TensorFlow
638,,,Docker,,,Hadoop,,,MLOps,,,,R,,,,,
639,,,,,,,,,,,PyTorch,,,,,PySpark,,
640,,,,,,Hadoop,,,,,,Python,,SQL,,,,
641,,,,,Git,,Java,,,,PyTorch,,,,,,,TensorFlow
642,,,,,,,Java,,,,,Python,R,SQL,,,,
643,,,,,,Hadoop,,,,,,,,SQL,,PySpark,Tableau,
644,,,Docker,GCP,,,,,,MLP,PyTorch,,,,,,,TensorFlow
645,,,,GCP,Git,,,Kubernetes,,,,,,,,,,
646,,,,,,,,Kubernetes,,,,Python,,,,,,
647,,Azure,,,,,,,,,,,R,,,,,
648,,,,,Git,Hadoop,,,,,,,,,,PySpark,,
649,,,Docker,,,Hadoop,,,,,PyTorch,Python,,,,,,
650,,,,,Git,,,Kubernetes,,,,,,,Scala,,,
651,,,,,,,,Kubernetes,,,,Python,,,Scala,,,
652,,,,,Git,,,Kubernetes,,,,,,,Scala,,,
653,,,,,,Hadoop,,,,,,,,SQL,,,,
654,,Azure,,,,,Java,,,MLP,,,,,,PySpark,,
655,,,,,,,Java,,,,,,R,,,,Tableau,
656,,,,,Git,,,,,MLP,,,,,,,,
657,AWS,,,,,,,,,,,,,SQL,Scala,,Tableau,
658,,,,,Git,,,,,,,,,SQL,,,,TensorFlow
659,,,,GCP,,,,,,,,Python,,,,,,TensorFlow
660,,,,,,,Java,,,,,,R,,,,,
661,,,,,,Hadoop,,,,,,Python,,,Scala,,,
662,,,,,,,,Kubernetes,,MLP,,Python,,,,,,
663,,,,,,Hadoop,Java,,,,,,,,,,Tableau,
664,,,,,,,Java,Kubernetes,,,,Python,,,,,,
665,,Azure,,,,Hadoop,Java,,,,,,,SQL,,,,TensorFlow
666,,Azure,,GCP,,,,,,,,,R,,,PySpark,,
667,,,Docker,,Git,,,Kubernetes,,,,,,,,,,
668,,,,,,,,,,,,,R,,,,,
669,,Azure,,,Git,,,Kubernetes,MLOps,,,Python,,,,,,
670,,Azure,,,,,,,,MLP,,Python,,,,,,TensorFlow
671,,Azure,,,,,Java,,,,,,,,,,,
672,,,,,,Hadoop,,,,,,Python,,,,PySpark,,TensorFlow
673,,,,,,,,Kubernetes,,MLP,,,,,,,,
674,,Azure,,GCP,,,,,,,,,,,,,Tableau,
675,,Azure,,,,,Java,,MLOps,,,,,,Scala,,,
676,,,,,,,Java,,,MLP,,Python,,,Scala,,,
677,,,,,Git,,,Kubernetes,,,,,,,,PySpark,Tableau,
678,,,,,,,,Kubernetes,,,,,,,Scala,,,
679,,,,GCP,,,,,,,,,R,SQL,,,,
680,,Azure,Docker,,,,,,,,,,,,Scala,,,
681,,,,GCP,,,,,,,PyTorch,,,,,,,
682,,,,,Git,,Java,,,,,,R,,,,,TensorFlow
683,,,Docker,,,,,,,MLP,,,,SQL,,,,
684,,,,,,,,,,,,,,SQL,,,Tableau,TensorFlow
685,,,,,,Hadoop,,,,,,,,SQL,Scala,,,
686,,,,,,Hadoop,,,,,,,,SQL,,,,TensorFlow
687,,,,,,,,,,,,Python,,,Scala,,,TensorFlow
688,,,Docker,,,,,,,MLP,,,,,,,,
689,,,,,,Hadoop,Java,,,,,,R,,,,,
690,,,Docker,,,Hadoop,,,,,,Python,,,,,Tableau,
691,,,,,,,Java,Kubernetes,,MLP,,,R,,,,,
692,,,Docker,,,Hadoop,Java,,,,,,,,,,Tableau,
693,AWS,,,,Git,,Java,,,MLP,,,,,,,,
694,,,,,,,,,,,PyTorch,,,SQL,,,Tableau,
695,AWS,,,,,,Java,,,,,Python,,,,,,TensorFlow
696,AWS,,,,,,,Kubernetes,,,,Python,,,,,,
697,,,,,,,,,,MLP,,,R,,,,,
698,,,,,,,,,,MLP,,,R,,,PySpark,,
699,,,,GCP,,,,Kubernetes,,,PyTorch,,,,,PySpark,,
700,,,,,,,,Kubernetes,,,,Python,,SQL,,,,
701,,Azure,,GCP,,,,,,,,Python,,,,,,
702,,,,,Git,,,,,MLP,,,R,,,,,
703,,,,,Git,,,Kubernetes,,,,Python,R,,,,,
704,AWS,,,,,Hadoop,,,,MLP,,,,,Scala,,,
705,,,,GCP,,,Java,,,,,,,,Scala,,,
706,,,,,Git,,,,MLOps,MLP,PyTorch,,,,,,,
707,,,,,Git,,,,MLOps,,,,,,Scala,,,
708,,,,,,,,,,,PyTorch,,,SQL,,,Tableau,
709,,,,,,,,,,,,Python,R,,,,,
710,,,,,,,,,,,,Python,,,,,,TensorFlow
711,,,,,Git,Hadoop,,,,,PyTorch,Python,,,,,,
712,,,Docker,,,,Java,,,,,,,SQL,,,Tableau,
713,,,,,Git,,,,,MLP,,Python,,,,,,
714,,,,,Git,,,,,MLP,,Python,,,,,,
715,,Azure,,,,,Java,,,,,,,SQL,,PySpark,,
716,,,,,Git,,,,,,,,,SQL,,,,
717,,,Docker,GCP,,,,,,MLP,,,,,,,,TensorFlow
718,,,,,Git,,,,,,PyTorch,Python,,,,,,
719,AWS,,,,,,,Kubernetes,MLOps,,,,,,,,,
720,,,,,,Hadoop,,,,,,,,,,PySpark,,TensorFlow
721,,,,,,,,,,MLP,PyTorch,Python,,,,PySpark,,
722,,Azure,,,,,,Kubernetes,,MLP,,,,,,,,
723,,,,,,,,Kubernetes,,,,,,,Scala,,Tableau,
724,,,,,,,,,,,,Python,,,Scala,,,
725,,,Docker,,,,,,,MLP,PyTorch,Python,,,,,,
726,AWS,,,GCP,Git,,,,,,,,,,Scala,,,TensorFlow
727,AWS,,,,,,Java,,,,,,,,Scala,,,
728,,,,GCP,,Hadoop,,Kubernetes,,,,,,,,,,
729,,,,,,,,Kubernetes,,,,,,SQL,,,Tableau,
730,,,,,Git,,,,,,PyTorch,,,SQL,,,,
731,,,,,,,,,,,,Python,,,,,Tableau,TensorFlow
732,,Azure,,GCP,,,,,,,PyTorch,Python,,,,,,TensorFlow
733,AWS,,,,,,,,,,,Python,,,Scala,,,
734,,,,,,,,Kubernetes,,MLP,,Python,,,,,,
735,,,,,,,Java,,,,,Python,,,,PySpark,,
736,,,,,,,,,,,,Python,,SQL,Scala,,,TensorFlow
737,,,,,,,,,,,,Python,,SQL,,,,
738,,,,,,,,,MLOps,,,,,SQL,,,,
739,,,,,,,,,MLOps,,,,,,,,,TensorFlow
740,AWS,,,GCP,,,,,,,,,,,Scala,,Tableau,TensorFlow
741,,,Docker,GCP,,,,,,,,,,,,,,
742,,,,GCP,,,,,,,,,,SQL,Scala,,,
743,,,,,,,,,,,,,,,,,Tableau,TensorFlow
744,AWS,,,,Git,,,,MLOps,,,,,,,,,
745,AWS,,,,Git,,Java,,,,PyTorch,,,,,,,
746,,Azure,,,,,,,,,,,,SQL,Scala,,,
747,,,Docker,,,,,,,,,,,SQL,Scala,,,
748,,,,,Git,,,,,,,,,,,,,
749,,,,,,,,,,,,Python,,,,,Tableau,
750,,Azure,,GCP,,,Java,,,,,,,,Scala,,,
751,,,,,,Hadoop,,,,MLP,,,,,,,,
752,,Azure,,,,,,,,,,,R,SQL,,PySpark,,
753,,,,GCP,,Hadoop,,,MLOps,MLP,,,,,,,,
754,,Azure,,,Git,Hadoop,,,,,,,,,,,,
755,,,,,,,,,MLOps,,,,R,,,,,
756,,Azure,,,,,,,,,,,,SQL,,,Tableau,
757,,,Docker,,Git,,,,,,,,,,,,,
758,,,,,,Hadoop,,,MLOps,,,Python,,,Scala,,,
759,,,,,,Hadoop,,,,,PyTorch,Python,R,,,,,TensorFlow
760,,Azure,,,,,,Kubernetes,,,,Python,,SQL,,,,
761,,,Docker,,,,,,,,PyTorch,,,,,,,
762,,Azure,,GCP,,,,Kubernetes,,,,Python,,SQL,,,,
763,,,,,,,,,,,,Python,,,,,,
764,,,Docker,,,,,,MLOps,,PyTorch,,,,,PySpark,,
765,,,,GCP,,,,Kubernetes,,,,,,,,,,TensorFlow
766,,,,,Git,,,Kubernetes,MLOps,,,Python,,,,,,
767,,Azure,,,,,Java,Kubernetes,,,,Python,,,,,,TensorFlow
768,,,,,,,,,MLOps,MLP,,Python,,,,,,
769,,,,,,,,,,,PyTorch,,,SQL,,,,
770,,,Docker,,,,,,,,,Python,,,,,Tableau,TensorFlow
771,,,,GCP,,Hadoop,,,,,,,R,SQL,,,,
772,,,,,,,Java,Kubernetes,,,,Python,,SQL,,,,
773,,Azure,,,Git,,,,,,,,,,Scala,,,
774,,,,,Git,Hadoop,,,,,PyTorch,,R,,,,,
775,,,,,,,Java,Kubernetes,,,,,,,,PySpark,Tableau,
776,,,,,,,,,,,,Python,R,,,,,
777,,,Docker,GCP,Git,,,,,,PyTorch,,,,,,,
778,,,,,,,,,,,PyTorch,,,,,,Tableau,
779,,,,,,Hadoop,,Kubernetes,,MLP,,Python,,,,,,
780,,,,,Git,,Java,,,,,Python,,,,,,TensorFlow
781,,Azure,,,,,,,MLOps,MLP,,,,,,,Tableau,
782,,,,,,,,Kubernetes,,,,,,,,,,TensorFlow
783,,,,,,,,,,,,Python,R,,,,,
784,,,,,Git,Hadoop,,,,,,,,,,,Tableau,
785,,,,,,,,Kubernetes,,,,,,,Scala,PySpark,,
786,,,,,,Hadoop,,,,,PyTorch,Python,,,,,,TensorFlow
787,,,,,,,,,MLOps,,,Python,R,,,,,
788,AWS,Azure,,,,,,,,,,Python,,,,,,
789,,,,,,,,Kubernetes,,MLP,,Python,,,,,,
790,,,,,,,,,,,PyTorch,,,SQL,,PySpark,,
791,,,,GCP,,,,,,,,,,SQL,,,,TensorFlow
792,,,,,,,,,,,,Python,,SQL,,,,
793,,,Docker,,,,,,,MLP,,,,,Scala,,Tableau,
794,,,,,,,,,,,PyTorch,,R,SQL,,,,
795,,,,,,,,,,,,Python,R,,,,,TensorFlow
796,AWS,,,,,,,Kubernetes,MLOps,,,,,,,,,
797,,,,GCP,,,Java,,,MLP,,,,,,,,
798,,,,,,,,,,MLP,,,,,,PySpark,,
799,,,,GCP,Git,,,,,,,Python,,,,,,TensorFlow
800,,Azure,,,,,,Kubernetes,,,,,R,,,,,
801,,Azure,,,,,,,,,PyTorch,,,,Scala,,,
802,,,,,,Hadoop,,,,MLP,,,,SQL,,,Tableau,
803,,,Docker,,,,,,,,,,,SQL,,,,
804,,Azure,Docker,,Git,,,,,,,,,,,,,
805,,,,,Git,,Java,,,,,,,,,,,TensorFlow
806,,,,,Git,,Java,,,,,,,,,,,TensorFlow
807,,,,GCP,,,,,,MLP,,Python,,,,,Tableau,
808,,,,,Git,,,,,,PyTorch,,,SQL,,,,
809,,Azure,,,,,Java,,,,,,,,Scala,,,
810,,,Docker,,,,Java,,,MLP,,,,,Scala,,,
811,,Azure,,,Git,,,,,,,Python,,,,,,TensorFlow
812,,,,,,,,,,,,Python,R,,Scala,,,
813,,,,,,,,,,MLP,,Python,,SQL,,,,
814,,,Docker,,,,,,,,,,,,,,Tableau,
815,,Azure,,,,Hadoop,,,,,PyTorch,,,,,,,
816,,,Docker,,Git,,,,,,PyTorch,,,,,,,
817,,,Docker,,,,,,,MLP,,,,SQL,,PySpark,,
818,,,,,,,,,,,,,,SQL,,PySpark,Tableau,
819,,,,GCP,,,,,,,PyTorch,,R,SQL,Scala,,,
820,,,Docker,,,Hadoop,,,,,,,,,,,,TensorFlow
821,AWS,,,,,Hadoop,,,,,,,,,,,,
822,,,Docker,GCP,,,,Kubernetes,,,,Python,,,,,,TensorFlow
823,,Azure,,,,,,,MLOps,,,Python,,,,PySpark,,
824,,,,,,Hadoop,,Kubernetes,,,,Python,,,,,,
825,,,Docker,,,,,,,,,,,,,,,
826,,,,,,,Java,,,,PyTorch,,R,,,PySpark,,
827,,,,,,Hadoop,,,,,PyTorch,,,,Scala,,,
828,,,,,Git,,,,MLOps,,PyTorch,,,SQL,,,,
829,,,,,,,Java,,,,,Python,,SQL,,,,
830,,,,,Git,,,,,MLP,,,,,,PySpark,,TensorFlow
831,,,,,Git,,,,,,,,,,,,,
832,,Azure,Docker,,,,,,,,PyTorch,,,,,,,TensorFlow
833,,,,,,,,,,,PyTorch,,,SQL,,,,
834,,,,,Git,,,,MLOps,,,,,SQL,,,,TensorFlow
835,,,,,Git,,,,MLOps,,PyTorch,,,,,,,TensorFlow
836,,,,GCP,,,Java,,MLOps,,,,,,,,Tableau,
837,,,,,,,,,MLOps,,,,,,,,,
838,,Azure,,,,,Java,,,,,,,,,,,
839,,,,GCP,,,,,MLOps,,,,,,,,Tableau,
840,,,,,,,Java,,,,PyTorch,,,SQL,,,,
841,,,,,,Hadoop,,,MLOps,,,,,,,,Tableau,
842,AWS,,,,,,,,,,,Python,,,Scala,,,TensorFlow
843,,,,,,,,,,,PyTorch,Python,,,,,,
844,AWS,,,,Git,,,Kubernetes,,MLP,,,,,,,,
845,,,Docker,,,Hadoop,,,,,,,,,,PySpark,,
846,,,,,Git,,,,MLOps,MLP,,,R,,,,Tableau,
847,AWS,,,,,Hadoop,,,,MLP,,,,,,,,
848,,,,,,,,,,,,Python,,,,PySpark,,
849,,,,,,,,,MLOps,MLP,,Python,,,,PySpark,,TensorFlow
850,,,Docker,,Git,,,,,,,Python,,,,,,
851,,,,,,Hadoop,,,,MLP,,Python,,,,,Tableau,
852,,,,,,,,,,,PyTorch,Python,,,Scala,,,
853,,,,,,,,,,,,,,SQL,Scala,,,
854,,,,,,,,,,,,,,,Scala,,,TensorFlow
855,,,Docker,GCP,,,,,,,,,,,,,,
856,,,,,,Hadoop,,Kubernetes,,,PyTorch,,,,,,,
857,,,,,,,,Kubernetes,,MLP,PyTorch,,,,,,,
858,,Azure,,,,,,,,MLP,,Python,,,,PySpark,,
859,,,,,,Hadoop,,,,,,,,SQL,,,,
860,,,,,,,Java,Kubernetes,,,,,,,,,,TensorFlow
861,AWS,,,,Git,,,,,MLP,,,,,,PySpark,,
862,,,,GCP,,,,,,,,,,,,,,
863,,,,GCP,,,,,,MLP,,Python,,,,,,
864,,,,,Git,Hadoop,Java,,,,,,R,,,,,
865,,,,,,,,Kubernetes,,,,Python,,,,,,
866,AWS,,Docker,,,,,,,,PyTorch,Python,,,,,,
867,,,Docker,,,,,,,MLP,,Python,,,,PySpark,,
868,AWS,,,,,,,,,,PyTorch,,,,,,,
869,,,,,,,,,,,,Python,,,Scala,,,
870,,,,GCP,,,,,,MLP,,,,SQL,,,,TensorFlow
871,,Azure,,,,,,,,,,Python,,,,,,TensorFlow
872,AWS,,,GCP,Git,,,,,,,,,,,,,
873,,,,GCP,,,,,,,,,R,,,,,
874,,,,,,,,Kubernetes,,,,,,SQL,,,Tableau,
875,,Azure,,,,,,Kubernetes,MLOps,,,,R,SQL,,,,
876,,,,,Git,,,,,MLP,,,,,Scala,,,
877,,,,,Git,Hadoop,,,,MLP,PyTorch,,,,,,,
878,,,,,,,,,,,,,R,,,,Tableau,
879,,,,,,Hadoop,,,,,,Python,,,,,Tableau,
880,,,,,,,Java,,MLOps,,,,R,,,,,
881,,,,,,,Java,,,,,Python,,,,,,TensorFlow
882,AWS,,,,Git,,,Kubernetes,,,,Python,,,,,Tableau,
883,AWS,,Docker,,,,,,,,,Python,,,,,,
884,,Azure,,,,,,,,MLP,,,,,Scala,,,TensorFlow
885,,,,,,,,Kubernetes,,,,Python,,SQL,,,Tableau,
886,,,,,,,,,,,,,R,,,,,
887,,,,,Git,,,,,,,,,SQL,Scala,,,
888,,,,,,Hadoop,,,,,,,R,,,,,
889,,,,,,,Java,,,,PyTorch,,,,,,Tableau,TensorFlow
890,,,,GCP,,,,,,MLP,,,,,,PySpark,,
891,,,,GCP,,,Java,,,,,,,,Scala,,,
